title,description,url
 O'Reilly® Programming Scala: Scalability = Functional + Objects,This book is an introduction and a guide to getting started with functional programming (FP) development. It introduces the reader to the core Scala syntax and its OO models with examples and solutions that build confidence with the language.,https://freecomputerbooks.com/Programming-Scala.html
 Learning Scala: Practical Functional Programming for the JVM,"SQL knowledge is essential for anyone involved in programming, data science, and data management. This is an introduction to SQL that will help you learn the basics of SQL and start using relational databases for your SysOps, DevOps, and Dev projects.",https://freecomputerbooks.com/Learning-Scala.html
 Introduction to SQL (Bobby Iliev),"Starting with the basics of indexing and the WHERE clause, this book guides developers through all parts of an SQL statement and explains the pitfalls of object-relational mapping (ORM) tools like Hibernate.",https://freecomputerbooks.com/Introduction-to-SQL.html
 SQL Performance Explained: Everything Developers Need to Know,"This book is an introduction to the basics of SQL. No prior experience with SQL is necessary, but some knowledge of working with computers in general is required. It is not intended as a reference work or for a full time database administrator.",https://freecomputerbooks.com/SQL-Performance-Explained.html
 A Primer on SQL (Rahul Batra),"This book shows you how to craft queries in SQL, from basic CRUD statements and slicing and dicing the data, to applying filters and using aggregate functions to summarize the data, solving common problems, navigating hierarchical data, etc.",https://freecomputerbooks.com/A-Primer-on-SQL-by-Rahul-Batra.html
 SQL Queries Succinctly (Nick Harrison),"This book covers data modeling, simple queries, complex queries, transactions, triggers, views, style, PL/SQL, trees, handling dates in Oracle, limits in Oracle, tuning, data warehousing, foreign and legacy data and normalization.",https://freecomputerbooks.com/SQL-Queries-Succinctly.html
 SQL for Web Nerds (Philip Greenspun),This book provides clear and concise explanation of topics for programmers both starting to learn the Structured Query Language (SQL) as well as those diving in more complex topics. Examples are linked to online playground that allows you to play with them.,https://freecomputerbooks.com/SQL-for-Web-Nerds.html
 Essential SQL (Krzysztof Kowalczyk),"This book provides a short description of SQL, its origins, basic concepts and components, and many examples. The book follows the specifications of the SQL:2011 standard developed by a common committee of ISO and IEC.",https://freecomputerbooks.com/Essential-SQL.html
 Structured Query Language (WikiBooks),"This book will cover different aspects of the Transact SQL (TSQL) language. It takes the readers step by step through the TSQL language, one concept at a time. Each topic covers a particular aspect of TSQL with discussion and examples.",https://freecomputerbooks.com/Structured-Query-Language-WikiBooks.html
 Transact-SQL: The Building Blocks to SQL Server Programming,"The book will get you started with query processing fundamentals to help you write powerful, performant Transact-SQL (T-SQL) queries. You will then focus on query execution plans and learn how to leverage them for troubleshooting.",https://freecomputerbooks.com/Transact-SQL-The-Building-Blocks-to-SQL-Server-Programming.html
" Learn T-SQL Querying (Pedro Lopes, et al)","In this free book, experienced SQL developers all over the world share their favorite SQL techniques and features. Learning how to solve real-world problems will give you the skill and confidence to step up in your career.",https://freecomputerbooks.com/Learn-T-SQL-Querying.html
 SQL Notes for Professionals,It teaches you effective techniques for designing and building database applications that must integrate past and current data. Anyone who has ever attempted to create or modify a database containing temporal data will appreciate the complexity of the task.,https://freecomputerbooks.com/SQL-Notes-for-Professionals.html
 Developing Time-Oriented Database Applications in SQL,"Introductory text for learning SQL, it shows you how to use the language with crystal-clear explanations and examples. It does not cover advanced and vendor-specific topics (triggers, stored procs, etc.).",https://freecomputerbooks.com/Developing-Time-Oriented-Database-Applications-in-SQL.html
 Structured Query Language - A Practical Introduction (Akeel I. Din),"This book is a companion to An Introduction to Relational Database Theory, 2nd Edition, best studied in parallel with that text. Closely following the structure of the theory book, it shows how the examples in that book can be expressed in SQL.",https://freecomputerbooks.com/Structured-Query-Language-A-Practical-Introduction.html
" SQL: A Comparative Survey, 2nd Edition (Hugh Darwen)","You'll learn how to use SQL to build effective databases, efficiently retrieve your data, and manage everything from performance to security! Using this book's straightforward, step-by-step approach, you'll learn hands-on through practical examples.",https://freecomputerbooks.com/SQL-A-Comparative-Survey.html
" Sams Teach Yourself SQL in 24 Hours (Ryan Stephens, et al)","This book uses a simple step by step approach to explain the essential relational database design modelling techniques, and shows how Oracle SQL can be used to implement a database. There are numerous practical exercises with feedback.",https://freecomputerbooks.com/Sams_Teach_Yourself_SQL_in_24_Hours.html
 Database Design and Implementation using Oracle SQL,This book teaches you how to use the Unified Modeling Language (UML) and Structured Query Language (SQL) to develop and implement the best possible design for your databases. It is designed to be used as an individual self-study tutorial.,https://freecomputerbooks.com/Database-Design-and-Implementation-A-Practical-Introduction-using-Oracle-SQL.html
" Database Design with UML and SQL, 4th Edition (Alvaro Monge)","You'll learn how to set up a SQL Database server, migrate your existing data to the cloud, design report items, and deploy complete reports to the server. Instruction is also provided for managing user roles and creating reusable report parts.",https://freecomputerbooks.com/Database-Design-with-UML-and-SQL-3rd-Edition.html
